      1618       1618       2827
      1619       1619        608
      1619       1619       1947
      1619       1619       3047
      1619       1619       3715
      1620       1620        117
      1620       1620        156
      1620       1620        468
      1621       1621       1583
      1621       1621       2066
      1622       1622        544
      1622       1622        703
      1622       1622       1093
      1622       1622       1151
      1622       1622       1963
      1622       1622       3622
      1623       1623        234
      1623       1623       1383
      1623       1623       2201
      1624       1624        161
      1624       1624       2505
      1624       1624       3273
      1624       1624       3347
      1625       1625       1145
      1625       1625       1903
      1625       1625       2268
      1625       1625       3245
      1625       1625       3413
      1626       1626        742
      1626       1626        915
      1626       1626       1126
      1627       1627        186
      1627       1627       1856
      1628       1628        703
      1628       1628       1015
      1628       1628       1387
      1628       1628       2712
      1628       1628       3744
      1629       1629         54
      1629       1629        479
      1629       1629       1314
      1630       1630        674
      1630       1630       1452
      1630       1630       3245
      1631       1631        523
      1631       1631       1714
      1631       1631       2125
      1632       1632       1705
      1632       1632       1890
      1632       1632       2161
      1632       1632       2206
      1633       1633        473
      1633       1633       1980
      1633       1633       3215
      1634       1634       1485
      1634       1634       2249
      1634       1634       2759
      1634       1634       2832
      1635       1635         43
      1635       1635        552
      1635       1635       1317
      1635       1635       1434
      1635       1635       2629
      1635       1635       2931
      1636       1636       1093
      1636       1636       1556
      1636       1636       1974
      1637       1637        626
      1637       1637       1731
      1637       1637       1851
      1637       1637       1996
      1637       1637       2361
      1637       1637       3173
      1637       1637       3856
      1638       1638        185
      1638       1638       1392
      1638       1638       1660
      1638       1638       2623
      1639       1639       2519
      1639       1639       3694
      1639       1639       3963
      1640       1640          5
      1640       1640       3058
      1641       1641        128
      1641       1641       1213
      1641       1641       1214
      1641       1641       2462
      1641       1641       2762
      1641       1641       3858
      1642       1642         19
      1642       1642       2243
      1642       1642       2993
      1642       1642       3027
      1643       1643        668
      1643       1643        920
      1643       1643       2702
      1644       1644        118
      1644       1644        402
      1644       1644        617
      1644       1644       3343
      1645       1645        449
      1645       1645        912
      1645       1645       1058
      1645       1645       1836
      1645       1645       3017
      1645       1645       3320
      1645       1645       3578
      1645       1645       3802
      1646       1646        408
      1646       1646       3806
      1647       1647       1361
      1647       1647       3466
      1647       1647       3958
      1648       1648       1552
      1648       1648       2520
      1648       1648       2761
      1649       1649        207
      1649       1649       1097
      1649       1649       2016
      1649       1649       2307
      1649       1649       3278
      1650       1650        385
      1650       1650        501
      1650       1650        947
      1650       1650       2543
      1650       1650       2759
      1651       1651       1548
      1651       1651       2082
      1651       1651       2344
      1651       1651       3708
      1652       1652        115
      1652       1652        458
      1652       1652        545
      1652       1652       2400
      1652       1652       3237
      1653       1653       3383
      1653       1653       3597
      1653       1653       3681
      1653       1653       3934
      1654       1654        427
      1654       1654        812
      1654       1654       1603
      1654       1654       2243
      1655       1655        305
      1655       1655       1224
      1656       1656       2013
      1656       1656       2883
      1656       1656       3258
      1657       1657        874
      1657       1657       3359
      1658       1658        451
      1658       1658       1363
      1658       1658       2261
      1659       1659         89
      1659       1659       1291
      1659       1659       2459
      1659       1659       2751
      1660       1660        769
      1660       1660       1083
      1660       1660       3715
      1660       1660       3797
      1661       1661        646
      1661       1661       1048
      1661       1661       3962
      1662       1662        434
      1662       1662        577
      1662       1662       1578
      1662       1662       1697
      1662       1662       1903
      1662       1662       2293
      1662       1662       2358
      1662       1662       2590
      1662       1662       3585
      1663       1663       1381
      1663       1663       2083
      1663       1663       2171
      1663       1663       2382
      1664       1664        308
      1664       1664        672
      1664       1664       1532
      1664       1664       2258
      1664       1664       2875
      1664       1664       2879
      1665       1665       1049
      1665       1665       1360
      1665       1665       1385
      1665       1665       1434
      1666       1666        478
      1666       1666        768
      1666       1666        917
      1666       1666        980
      1666       1666       2417
      1666       1666       3042
      1666       1666       3485
      1666       1666       3993
      1667       1667        649
      1667       1667       1260
      1667       1667       2054
      1667       1667       2285
      1667       1667       2447
      1667       1667       2679
      1667       1667       3560
      1668       1668        162
      1668       1668       1645
      1668       1668       3387
      1669       1669       1251
      1669       1669       1398
      1670       1670          3
      1670       1670        184
      1670       1670       1434
      1670       1670       1990
      1671       1671       1704
      1671       1671       2828
      1671       1671       3560
      1672       1672        235
      1672       1672        293
      1672       1672        324
      1672       1672        751
      1672       1672       1201
      1672       1672       1382
      1672       1672       1722
      1672       1672       1961
      1672       1672       2206
      1672       1672       2559
      1672       1672       2891
      1672       1672       3312
      1673       1673         99
      1673       1673        180
      1673       1673        293
      1673       1673        852
      1674       1674       1136
      1674       1674       1660
      1674       1674       2136
      1674       1674       2203
      1674       1674       2271
      1674       1674       2519
      1674       1674       2743
      1674       1674       2968
      1674       1674       3055
      1674       1674       3134
      1674       1674       3493
      1675       1675        319
      1675       1675        431
      1675       1675        799
      1675       1675       2235
      1675       1675       3478
      1675       1675       3580
      1676       1676        549
      1676       1676       1662
      1676       1676       2003
      1676       1676       3000
      1676       1676       3288
      1677       1677       1083
      1677       1677       2235
      1677       1677       3095
      1677       1677       3776
      1678       1678        822
      1678       1678       1015
      1678       1678       1648
      1678       1678       2226
      1678       1678       2514
      1678       1678       2970
      1678       1678       3206
      1678       1678       3394
      1678       1678       3762
      1679       1679         60
      1679       1679         66
      1679       1679        951
      1679       1679       1645
      1680       1680       1809
      1680       1680       3387
      1681       1681       2017
      1681       1681       3218
      1681       1681       3526
      1682       1682        117
      1682       1682        129
      1682       1682        723
      1682       1682       1360
      1682       1682       2204
      1682       1682       2672
      1682       1682       2792
      1683       1683        502
      1683       1683       2002
      1683       1683       2721
      1683       1683       3596
      1683       1683       3715
      1684       1684        328
      1684       1684       1342
      1684       1684       1717
      1684       1684       1929
      1684       1684       2184
      1684       1684       3069
      1684       1684       3075
      1684       1684       3120
      1685       1685        408
      1685       1685       1206
      1685       1685       3806
      1685       1685       3868
      1686       1686       2792
      1686       1686       2993
      1686       1686       3188
      1686       1686       3486
      1687       1687        406
      1687       1687        649
      1687       1687       1260
      1687       1687       2091
      1687       1687       2285
      1687       1687       2380
      1687       1687       3490
      1688       1688         14
      1688       1688         49
      1688       1688       1621
      1688       1688       3490
      1688       1688       3952
      1689       1689       1453
      1689       1689       1879
      1690       1690        645
      1690       1690       2015
      1690       1690       3113
      1690       1690       3681
      1691       1691       1049
      1691       1691       2305
      1691       1691       2413
      1692       1692        196
      1692       1692       1407
      1692       1692       1977
      1692       1692       2167
      1692       1692       2704
      1693       1693        275
      1693       1693        426
      1693       1693        438
      1693       1693       1645
      1693       1693       3496
      1693       1693       3552
      1693       1693       3620
      1693       1693       3827
      1694       1694         91
      1694       1694       1310
      1694       1694       3134
      1695       1695        739
      1695       1695        827
      1695       1695       1001
      1695       1695       1116
      1695       1695       1273
      1695       1695       1666
      1695       1695       1784
      1695       1695       3122
      1696       1696         23
      1696       1696       1261
      1696       1696       1430
      1696       1696       1436
      1696       1696       1591
      1696       1696       2493
      1697       1697        186
      1697       1697        350
      1697       1697        521
      1697       1697       1111
      1697       1697       2754
      1697       1697       2834
      1697       1697       3319
      1697       1697       3478
      1698       1698        161
      1698       1698       2498
      1698       1698       2567
      1698       1698       2996
      1698       1698       3023
      1698       1698       3073
      1698       1698       3316
      1699       1699       1701
      1699       1699       1890
      1699       1699       2203
      1699       1699       2532
      1699       1699       3239
      1699       1699       3741
      1700       1700       1521
      1700       1700       2834
      1700       1700       3358
      1701       1701        202
      1701       1701       1387
      1701       1701       1464
      1701       1701       2528
      1701       1701       3449
      1702       1702        852
      1702       1702       1660
      1702       1702       1941
      1703       1703        417
      1703       1703        778
      1703       1703       1461
      1703       1703       2195
      1703       1703       2727
      1703       1703       2926
      1703       1703       3653
      1704       1704        123
      1704       1704        926
      1705       1705         34
      1705       1705        703
      1705       1705        983
      1705       1705       1267
      1705       1705       3782
      1706       1706        917
      1706       1706       3353
      1706       1706       3558
      1706       1706       3567
      1707       1707         97
      1707       1707       2269
      1707       1707       2727
      1708       1708        262
      1708       1708        497
      1708       1708       1412
      1708       1708       1859
      1708       1708       3926
      1709       1709        521
      1709       1709       3336
      1709       1709       3656
      1710       1710          0
      1710       1710        959
      1710       1710       1531
      1710       1710       2351
      1710       1710       3452
      1711       1711       1389
      1711       1711       1798
      1711       1711       3875
      1712       1712       1112
      1712       1712       1647
      1712       1712       1887
      1712       1712       2899
      1713       1713       1739
      1714       1714       1228
      1714       1714       1618
      1714       1714       2721
      1714       1714       3076
      1715       1715       1511
      1715       1715       2259
      1715       1715       3622
      1716       1716         34
      1716       1716        117
      1716       1716       3031
      1716       1716       3327
      1717       1717        227
      1717       1717        544
      1717       1717       1066
      1717       1717       1691
      1717       1717       3697
      1718       1718       2196
      1718       1718       2541
      1719       1719        215
      1719       1719        774
      1719       1719       1317
      1719       1719       3371
      1719       1719       3807
      1719       1719       3809
      1720       1720       2560
      1720       1720       2962
      1720       1720       3266
      1720       1720       3424
      1721       1721        959
      1721       1721       1460
      1721       1721       1659
      1721       1721       1728
      1721       1721       2626
      1721       1721       2996
      1721       1721       3196
      1721       1721       3758
      1722       1722        824
      1722       1722       1620
      1723       1723        463
      1723       1723        744
      1723       1723        883
      1723       1723       1567
      1723       1723       2203
      1723       1723       2360
      1723       1723       2990
      1724       1724        363
      1724       1724        891
      1724       1724       1540
      1725       1725       1131
      1725       1725       2513
      1725       1725       2594
      1725       1725       3142
      1725       1725       3852
      1726       1726        895
      1726       1726       1734
      1726       1726       2574
      1726       1726       2768
      1726       1726       3117
      1727       1727       1543
      1727       1727       2976
      1728       1728       1456
      1728       1728       1717
      1728       1728       2690
      1728       1728       2976
      1729       1729        370
      1729       1729        761
      1729       1729        853
      1729       1729        886
      1729       1729       1550
      1729       1729       1791
      1729       1729       3691
      1729       1729       3733
      1730       1730         24
      1730       1730        829
      1730       1730       1228
      1730       1730       1341
      1730       1730       1855
      1730       1730       3116
      1731       1731        792
      1731       1731       1242
      1731       1731       1562
      1731       1731       1608
      1731       1731       2679
      1731       1731       3043
      1731       1731       3601
      1732       1732       1178
      1732       1732       1320
      1732       1732       2792
      1732       1732       3050
      1733       1733          5
      1733       1733        831
      1733       1733       1371
      1733       1733       1461
      1733       1733       1584
      1733       1733       2103
      1733       1733       3048
      1733       1733       3316
      1734       1734       1807
      1735       1735       1548
      1735       1735       2082
      1735       1735       2344
      1735       1735       3708
      1736       1736        867
      1737       1737         91
      1737       1737       1161
      1737       1737       2032
      1738       1738        388
      1738       1738        668
      1738       1738       2126
      1738       1738       2721
      1739       1739        711
      1739       1739       1193
      1739       1739       3465
      1739       1739       3766
      1740       1740       1272
      1740       1740       2268
      1740       1740       3543
      1741       1741       1055
      1741       1741       1645
      1741       1741       1763
      1741       1741       3471
      1742       1742        565
      1742       1742       1488
      1742       1742       1610
      1742       1742       2536
      1743       1743       1271
      1743       1743       2161
      1743       1743       3272
      1744       1744        335
      1744       1744       1456
      1744       1744       1846
      1744       1744       2328
      1744       1744       2683
      1744       1744       3023
      1744       1744       3723
      1744       1744       3762
      1745       1745        838
      1745       1745       1986
      1745       1745       2362
      1745       1745       2550
      1745       1745       2787
      1745       1745       3035
      1746       1746       1185
      1746       1746       1641
      1746       1746       1660
      1746       1746       2083
      1746       1746       2461
      1746       1746       3812
      1747       1747        739
      1747       1747        896
      1747       1747       1595
      1747       1747       1829
      1747       1747       2390
      1748       1748        387
      1748       1748        566
      1748       1748        931
      1748       1748       1086
      1748       1748       1541
      1748       1748       1895
      1748       1748       1917
      1748       1748       1964
      1748       1748       2188
      1748       1748       2243
      1748       1748       3448
      1748       1748       3582
      1749       1749       1914
      1749       1749       2399
      1750       1750        227
      1750       1750        235
      1750       1750        544
      1750       1750       1066
      1750       1750       1691
      1750       1750       3064
      1750       1750       3697
      1750       1750       3940
      1751       1751        875
      1751       1751       1420
      1751       1751       2368
      1751       1751       2726
      1751       1751       2771
      1751       1751       3079
      1751       1751       3448
      1751       1751       3691
      1752       1752        307
      1752       1752       1214
      1753       1753        686
      1754       1754        766
      1754       1754       1397
      1754       1754       1833
      1755       1755       1430
      1755       1755       2206
      1755       1755       2787
      1755       1755       2999
      1755       1755       3988
      1756       1756       2325
      1756       1756       2812
      1756       1756       3723
      1756       1756       3889
      1757       1757       3357
      1757       1757       3582
      1758       1758        194
      1758       1758       1351
      1758       1758       1620
      1758       1758       3206
      1759       1759         56
      1759       1759       2221
      1759       1759       3012
      1759       1759       3776
      1760       1760        739
      1760       1760        878
      1760       1760       3333
      1760       1760       3389
      1761       1761        709
      1761       1761        961
      1761       1761       1229
      1761       1761       2397
      1761       1761       2567
      1761       1761       3839
      1762       1762        916
      1762       1762       2068
      1762       1762       3258
      1763       1763       2400
      1763       1763       2478
      1764       1764        308
      1764       1764       3097
      1764       1764       3107
      1764       1764       3874
      1765       1765         97
      1765       1765        947
      1765       1765       1450
      1765       1765       1940
      1765       1765       2955
      1765       1765       3120
      1766       1766        403
      1766       1766        408
      1766       1766       1093
      1766       1766       2232
      1766       1766       3040
      1766       1766       3510
      1767       1767       1022
      1767       1767       1618
      1767       1767       3932
      1768       1768        803
      1768       1768       1313
      1768       1768       3264
      1768       1768       3355
      1769       1769       1738
      1769       1769       2877
      1770       1770        595
      1770       1770       1940
      1770       1770       3025
      1770       1770       3134
      1770       1770       3155
      1770       1770       3708
      1771       1771       1553
      1771       1771       1809
      1771       1771       2442
      1771       1771       2553
      1771       1771       3574
      1771       1771       3634
      1771       1771       3976
      1772       1772        531
      1772       1772        958
      1772       1772       1717
      1772       1772       1902
      1772       1772       2145
      1772       1772       2534
      1772       1772       2594
      1772       1772       2777
      1773       1773        199
      1773       1773        698
      1773       1773       2118
      1773       1773       2503
      1773       1773       2679
      1773       1773       3934
      1774       1774        139
      1774       1774        558
      1774       1774        963
      1774       1774       1771
      1774       1774       1849
      1774       1774       2083
      1774       1774       2301
      1774       1774       2738
      1775       1775        677
      1775       1775        765
      1775       1775       1112
      1775       1775       2719
      1775       1775       2980
      1775       1775       3182
      1775       1775       3586
      1775       1775       3591
      1776       1776        539
      1776       1776        913
      1776       1776       1660
      1776       1776       1829
      1776       1776       3047
      1776       1776       3235
      1776       1776       3910
      1777       1777       1249
      1777       1777       1809
      1777       1777       2756
      1777       1777       2899
      1777       1777       3312
      1778       1778        215
      1778       1778       1784
      1778       1778       2950
      1778       1778       3495
      1779       1779       1083
      1779       1779       1617
      1779       1779       2235
      1779       1779       3776
      1780       1780        842
      1780       1780       1815
      1780       1780       3263
      1780       1780       3507
      1780       1780       3660
      1781       1781       2548
      1781       1781       3470
      1781       1781       3491
      1782       1782       1004
      1782       1782       2161
      1783       1783        305
      1783       1783       2711
      1783       1783       2851
      1783       1783       3718
      1784       1784        261
      1784       1784        419
      1784       1784        559
      1784       1784        857
      1784       1784       1915
      1784       1784       2061
      1785       1785         74
      1785       1785        117
      1785       1785       2224
      1785       1785       3054
      1785       1785       3380
      1786       1786        285
      1786       1786        558
      1786       1786        737
      1786       1786       2014
      1786       1786       2696
      1786       1786       3696
      1787       1787       2996
      1787       1787       3231
      1788       1788       1297
      1788       1788       1508
      1788       1788       2249
      1788       1788       3215
      1788       1788       3504
      1789       1789        152
      1789       1789       1340
      1789       1789       1407
      1789       1789       2405
      1789       1789       3942
      1790       1790        154
      1790       1790        443
      1790       1790       3605
      1791       1791       1325
      1791       1791       3214
      1792       1792       2733
      1792       1792       3602
      1792       1792       3607
      1792       1792       3784
      1793       1793        154
      1793       1793       2360
      1793       1793       3726
      1794       1794        749
      1794       1794        914
      1794       1794       1464
      1794       1794       2330
      1794       1794       3122
      1795       1795        408
      1795       1795       1022
      1795       1795       1355
      1795       1795       1393
      1795       1795       2381
      1795       1795       2586
      1795       1795       2627
      1795       1795       2915
      1795       1795       3812
      1796       1796         33
      1796       1796       1660
      1796       1796       2393
      1797       1797       2442
      1797       1797       3471
      1798       1798        797
      1798       1798       1996
      1799       1799       1579
      1799       1799       1727
      1799       1799       2057
      1799       1799       2360
      1799       1799       3138
      1800       1800        755
      1800       1800       1093
      1800       1800       2082
      1800       1800       3495
      1801       1801         99
      1801       1801        218
      1801       1801       1908
      1801       1801       3585
      1802       1802        455
      1802       1802        567
      1802       1802       1809
      1802       1802       3234
      1803       1803        203
      1803       1803       1292
      1803       1803       1520
      1803       1803       1764
      1803       1803       2399
      1803       1803       2778
      1803       1803       2921
      1804       1804       1148
      1804       1804       3277
      1804       1804       3301
      1804       1804       3821
      1804       1804       3934
      1805       1805       2118
      1805       1805       2712
      1806       1806        683
      1806       1806        964
      1806       1806       1458
      1806       1806       3406
      1807       1807        485
      1807       1807        492
      1807       1807        621
      1807       1807       1876
      1807       1807       2710
      1807       1807       3112
      1808       1808       1580
      1808       1808       2191
      1808       1808       2469
      1808       1808       2594
      1808       1808       2826
      1808       1808       2870
      1809       1809        912
      1809       1809       2716
      1809       1809       2787
      1809       1809       2903
      1810       1810        337
      1810       1810       1289
      1810       1810       2388
      1810       1810       2952
      1811       1811        157
      1811       1811        161
      1811       1811       1594
      1811       1811       2135
      1811       1811       2183
      1811       1811       2695
      1811       1811       3561
      1812       1812        386
      1812       1812        752
      1812       1812        931
      1812       1812        966
      1812       1812       3100
      1812       1812       3159
      1812       1812       3784
      1812       1812       3799
      1813       1813         97
      1813       1813        694
      1813       1813        728
      1813       1813       1680
      1814       1814        420
      1814       1814       1031
      1814       1814       1952
      1814       1814       2672
      1815       1815        279
      1815       1815        712
      1815       1815       1745
      1815       1815       1941
      1815       1815       2079
      1815       1815       3264
      1815       1815       3783
      1816       1816        273
      1816       1816       1109
      1817       1817       1684
      1817       1817       2696
      1817       1817       3064
      1817       1817       3311
      1818       1818        147
      1818       1818       1944
      1818       1818       2118
      1818       1818       2495
      1818       1818       3276
      1819       1819        682
      1819       1819       3188
      1820       1820       1089
      1820       1820       2898
      1820       1820       3207
      1820       1820       3483
      1821       1821        690
      1821       1821       1201
      1821       1821       1962
      1821       1821       2254
      1821       1821       3045
      1821       1821       3122
      1821       1821       3437
      1822       1822        680
      1822       1822       1015
      1822       1822       1152
      1822       1822       2520
      1822       1822       3557
      1823       1823       1476
      1823       1823       1653
      1823       1823       1762
      1823       1823       2366
      1823       1823       2643
      1823       1823       3079
      1823       1823       3280
      1823       1823       3694
      1824       1824        267
      1824       1824       2039
      1824       1824       2121
      1824       1824       3490
      1824       1824       3819
      1824       1824       3944
      1825       1825       1422
      1826       1826        652
      1826       1826        920
      1826       1826       1326
      1826       1826       3154
      1826       1826       3301
      1826       1826       3680
      1827       1827        127
      1827       1827       1219
      1827       1827       2171
      1828       1828        305
      1828       1828        365
      1828       1828       2548
      1828       1828       2765
      1829       1829       1585
      1829       1829       2242
      1829       1829       2899
      1829       1829       3923
      1830       1830       1154
      1830       1830       1621
      1830       1830       2179
      1830       1830       2357
      1830       1830       3414
      1830       1830       3644
      1831       1831        303
      1831       1831       2999
      1831       1831       3231
      1832       1832        654
      1832       1832       1829
      1832       1832       1850
      1832       1832       2669
      1832       1832       2966
      1833       1833        154
      1833       1833        559
      1833       1833        889
      1833       1833       1463
      1833       1833       1774
      1833       1833       2084
      1833       1833       2717
      1833       1833       3338
      1833       1833       3691
      1833       1833       3848
      1833       1833       3933
      1834       1834        720
      1834       1834       1052
      1834       1834       2083
      1834       1834       2231
      1835       1835         60
      1835       1835        879
      1835       1835       2660
      1835       1835       2792
      1836       1836        502
      1836       1836       2485
      1836       1836       3326
      1836       1836       3790
      1836       1836       3820
      1837       1837        824
      1837       1837       1620
      1837       1837       2275
      1838       1838        427
      1838       1838        712
      1838       1838       1259
      1838       1838       2520
      1838       1838       2857
      1839       1839        653
      1839       1839        726
      1839       1839        744
      1839       1839       3188
      1839       1839       3352
      1839       1839       3610
      1840       1840       1291
      1840       1840       2946
      1840       1840       3005
      1840       1840       3404
      1840       1840       3807
      1841       1841        783
      1841       1841       1338
      1841       1841       1963
      1841       1841       3098
      1842       1842       1191
      1842       1842       2052
      1842       1842       3298
      1842       1842       3735
      1842       1842       3869
      1843       1843       2499
      1843       1843       2742
      1843       1843       2792
      1844       1844         34
      1844       1844        822
      1844       1844       1089
      1844       1844       2038
      1844       1844       2769
      1844       1844       3790
      1845       1845        536
      1845       1845       1112
      1845       1845       1956
      1845       1845       3696
      1846       1846        262
      1846       1846        416
      1846       1846        520
      1846       1846       1102
      1846       1846       1218
      1846       1846       1543
      1846       1846       1633
      1846       1846       3775
      1847       1847       2480
      1847       1847       2674
      1848       1848       1696
      1848       1848       2462
      1848       1848       2757
      1849       1849        830
      1849       1849       1950
      1850       1850        448
      1850       1850       1477
      1850       1850       2520
      1850       1850       2669
      1850       1850       2843
      1850       1850       2901
      1850       1850       3871
      1851       1851        741
      1851       1851       1571
      1851       1851       3092
      1851       1851       3347
      1851       1851       3466
      1852       1852        614
      1852       1852       2369
      1852       1852       3238
      1852       1852       3681
      1853       1853        773
      1853       1853       1094
      1853       1853       1286
      1853       1853       2548
      1853       1853       3572
      1854       1854        625
      1854       1854        721
      1854       1854        783
      1854       1854        792
      1854       1854       1392
      1854       1854       2330
      1855       1855         14
      1855       1855         32
      1855       1855       3264
      1856       1856       2053
      1856       1856       2245
      1856       1856       2323
      1856       1856       3069
      1857       1857        144
      1857       1857       1193
      1857       1857       2075
      1857       1857       2169
      1858       1858       2029
      1858       1858       3002
      1858       1858       3553
      1858       1858       3606
      1859       1859        185
      1859       1859        408
      1859       1859       3151
      1859       1859       3718
      1859       1859       3809
      1860       1860        997
      1860       1860       1722
      1860       1860       2261
      1861       1861        327
      1861       1861        494
      1861       1861        645
      1861       1861       2301
      1861       1861       2799
      1861       1861       3030
      1861       1861       3453
      1862       1862       1301
      1862       1862       3344
      1863       1863       1267
      1863       1863       1847
      1863       1863       2226
      1863       1863       2892
      1863       1863       2976
      1863       1863       3387
      1863       1863       3715
      1863       1863       3775
      1864       1864        783
      1864       1864       1338
      1864       1864       1428
      1864       1864       1941
      1864       1864       1963
      1864       1864       2172
      1865       1865        156
      1865       1865        544
      1865       1865       1662
      1865       1865       1713
      1865       1865       2255
      1865       1865       3962
      1866       1866        680
      1866       1866       1343
      1866       1866       1898
      1866       1866       2524
      1867       1867       1467
      1867       1867       2031
      1867       1867       2990
      1868       1868        186
      1868       1868        411
      1868       1868       1321
      1868       1868       1464
      1868       1868       2145
      1869       1869        993
      1869       1869       2480
      1869       1869       2898
      1869       1869       3138
      1870       1870        117
      1870       1870        348
      1870       1870        844
      1870       1870        992
      1870       1870       1176
      1870       1870       1267
      1870       1870       1660
      1870       1870       1938
      1870       1870       2025
      1870       1870       2142
      1870       1870       2462
      1870       1870       3326
      1871       1871       2221
      1871       1871       2883
      1871       1871       3822
      1872       1872        587
      1872       1872        742
      1872       1872       1229
      1872       1872       2203
      1872       1872       3122
      1872       1872       3418
      1872       1872       3830
      1873       1873       1145
      1873       1873       1578
      1873       1873       2249
      1873       1873       3190
      1873       1873       3900
      1874       1874        351
      1874       1874       2096
      1874       1874       2596
      1874       1874       3417
      1874       1874       3436
      1874       1874       3953
      1875       1875        250
      1875       1875        567
      1875       1875       2638
      1875       1875       3201
      1876       1876        390
      1876       1876       1310
      1876       1876       2301
      1876       1876       2730
      1876       1876       3175
      1876       1876       3942
      1877       1877       2092
      1877       1877       2226
      1877       1877       2856
      1878       1878        416
      1878       1878        874
      1879       1879        139
      1879       1879       1320
      1879       1879       2302
      1879       1879       2683
      1879       1879       3812
      1880       1880       1745
      1880       1880       2352
      1880       1880       3868
      1881       1881        869
      1881       1881       2401
      1881       1881       3418
      1881       1881       3620
      1881       1881       3980
      1882       1882       2721
      1883       1883        141
      1883       1883       1473
      1883       1883       2532
      1883       1883       2717
      1883       1883       2823
      1884       1884        970
      1884       1884        992
      1884       1884       1132
      1884       1884       1593
      1884       1884       2712
      1884       1884       3038
      1884       1884       3949
      1885       1885       1335
      1885       1885       1725
      1885       1885       2334
      1885       1885       3648
      1886       1886        270
      1886       1886        711
      1886       1886       2574
      1886       1886       3932
      1887       1887        144
      1887       1887        437
      1887       1887       1055
      1887       1887       1531
      1887       1887       2231
      1887       1887       2531
      1887       1887       2557
      1888       1888         99
      1888       1888       1369
      1888       1888       2586
      1889       1889       2222
      1889       1889       3784
      1890       1890         60
      1890       1890       1121
      1890       1890       3113
      1890       1890       3424
      1890       1890       3813
      1891       1891       1160
      1892       1892       1963
      1892       1892       2310
      1892       1892       2528
      1893       1893        322
      1893       1893       2643
      1893       1893       3662
      1894       1894        239
      1894       1894        408
      1894       1894       1201
      1894       1894       3859
      1895       1895       1236
      1895       1895       2226
      1895       1895       2611
      1896       1896         54
      1896       1896       1511
      1896       1896       1679
      1896       1896       2288
      1896       1896       2462
      1896       1896       2721
      1896       1896       2740
      1896       1896       2992
      1897       1897        959
      1897       1897       3232
      1898       1898        489
      1898       1898        792
      1898       1898       1770
      1898       1898       1850
      1898       1898       2867
      1898       1898       3821
      1899       1899        893
      1899       1899       1355
      1899       1899       1929
      1899       1899       2090
      1899       1899       2221
      1899       1899       2854
      1899       1899       2903
      1899       1899       3062
      1899       1899       3536
      1900       1900        408
      1900       1900        827
      1900       1900       1532
      1901       1901        706
      1901       1901       1268
      1901       1901       1427
      1901       1901       1919
      1901       1901       2446
      1901       1901       2905
      1902       1902        367
      1902       1902        667
      1902       1902       1797
      1902       1902       2580
      1902       1902       2891
      1902       1902       3703
      1902       1902       3859
      1903       1903        787
      1903       1903       1628
      1903       1903       1721
      1903       1903       2241
      1903       1903       2392
      1903       1903       2682
      1903       1903       2834
      1904       1904       2404
      1904       1904       2607
      1904       1904       2628
      1904       1904       2643
      1905       1905       1445
      1905       1905       1654
      1905       1905       3302
      1906       1906       2437
      1906       1906       2476
      1906       1906       2710
      1906       1906       3415
      1907       1907        967
      1907       1907       1517
      1907       1907       3280
      1907       1907       3442
      1907       1907       3516
      1908       1908        681
      1908       1908       1456
      1908       1908       2731
      1908       1908       2878
      1908       1908       3886
      1909       1909       1290
      1909       1909       2926
      1909       1909       3057
      1909       1909       3316
      1910       1910       1131
      1910       1910       1829
      1910       1910       2182
      1911       1911       1344
      1911       1911       1907
      1911       1911       2075
      1911       1911       2377
      1911       1911       3239
      1912       1912       1335
      1912       1912       1725
      1912       1912       3648
      1913       1913         74
      1913       1913        321
      1913       1913        389
      1913       1913       2327
      1913       1913       2431
      1913       1913       2479
      1913       1913       2980
      1913       1913       3103
      1913       1913       3533
      1913       1913       3855
      1914       1914        143
      1914       1914        597
      1914       1914        737
      1914       1914       2085
      1914       1914       2804
      1914       1914       3177
      1914       1914       3921
      1915       1915         30
